"Node1" "Node2" "level" "size"
"3185" "TOLL_LIKE_RECEPTOR_CASCADES" "TOLL_LIKE_RECEPTOR_5_TLR5_CASCADE" "6" NA
"3186" "TOLL_LIKE_RECEPTOR_5_TLR5_CASCADE" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "7" NA
"3187" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX" "8" NA
"3188" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "MAP_KINASE_ACTIVATION" "8" NA
"3189" "MAP_KINASE_ACTIVATION" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "9" NA
"3190" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ERK_MAPK_TARGETS" "10" NA
"3191" "ERK_MAPK_TARGETS" "ERKS_ARE_INACTIVATED" "11" NA
"3192" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "CREB_PHOSPHORYLATION" "10" NA
"3193" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" "10" NA
"3194" "MAP_KINASE_ACTIVATION" "ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" "9" NA
"3195" "MAP_KINASE_ACTIVATION" "JNK_C_JUN_KINASES_PHOSPHORYLATION_AND__ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" "9" NA
"3196" "MAP_KINASE_ACTIVATION" "MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION" "9" NA
"3197" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK1_RECRUITS_IKK_COMPLEX" "8" NA
"3198" "MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX" "8" NA
"3199" "TOLL_LIKE_RECEPTOR_CASCADES" "TOLL_LIKE_RECEPTOR_7_8_TLR7_8_CASCADE" "6" NA
"3200" "TOLL_LIKE_RECEPTOR_7_8_TLR7_8_CASCADE" "MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME" "7" NA
"3201" "MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME" "TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING" "8" NA
"3202" "MYD88_DEPENDENT_CASCADE_INITIATED_ON_ENDOSOME" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "8" NA
"3203" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX" "9" NA
"3204" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "MAP_KINASE_ACTIVATION" "9" NA
"3205" "MAP_KINASE_ACTIVATION" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "10" NA
"3206" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ERK_MAPK_TARGETS" "11" NA
"3207" "ERK_MAPK_TARGETS" "ERKS_ARE_INACTIVATED" "12" NA
"3208" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "CREB_PHOSPHORYLATION" "11" NA
"3209" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" "11" NA
"3210" "MAP_KINASE_ACTIVATION" "ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" "10" NA
"3211" "MAP_KINASE_ACTIVATION" "JNK_C_JUN_KINASES_PHOSPHORYLATION_AND__ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" "10" NA
"3212" "MAP_KINASE_ACTIVATION" "MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION" "10" NA
"3213" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "IRAK1_RECRUITS_IKK_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION" "9" NA
"3214" "TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION" "IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION" "9" NA
"3215" "TOLL_LIKE_RECEPTOR_CASCADES" "TOLL_LIKE_RECEPTOR_2_TLR2_CASCADE" "6" NA
"3216" "TOLL_LIKE_RECEPTOR_2_TLR2_CASCADE" "TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE" "7" NA
"3217" "TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "8" NA
"3218" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX" "9" NA
"3219" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "MAP_KINASE_ACTIVATION" "9" NA
"3220" "MAP_KINASE_ACTIVATION" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "10" NA
"3221" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ERK_MAPK_TARGETS" "11" NA
"3222" "ERK_MAPK_TARGETS" "ERKS_ARE_INACTIVATED" "12" NA
"3223" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "CREB_PHOSPHORYLATION" "11" NA
"3224" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" "11" NA
"3225" "MAP_KINASE_ACTIVATION" "ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" "10" NA
"3226" "MAP_KINASE_ACTIVATION" "JNK_C_JUN_KINASES_PHOSPHORYLATION_AND__ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" "10" NA
"3227" "MAP_KINASE_ACTIVATION" "MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION" "10" NA
"3228" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK1_RECRUITS_IKK_COMPLEX" "9" NA
"3229" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX" "9" NA
"3230" "TOLL_LIKE_RECEPTOR_2_TLR2_CASCADE" "TOLL_LIKE_RECEPTOR_TLR6_TLR2_CASCADE" "7" NA
"3231" "TOLL_LIKE_RECEPTOR_TLR6_TLR2_CASCADE" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "8" NA
"3232" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX" "9" NA
"3233" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "MAP_KINASE_ACTIVATION" "9" NA
"3234" "MAP_KINASE_ACTIVATION" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "10" NA
"3235" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ERK_MAPK_TARGETS" "11" NA
"3236" "ERK_MAPK_TARGETS" "ERKS_ARE_INACTIVATED" "12" NA
"3237" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "CREB_PHOSPHORYLATION" "11" NA
"3238" "MAPK_TARGETS__NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES" "ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" "11" NA
"3239" "MAP_KINASE_ACTIVATION" "ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" "10" NA
"3240" "MAP_KINASE_ACTIVATION" "JNK_C_JUN_KINASES_PHOSPHORYLATION_AND__ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1" "10" NA
"3241" "MAP_KINASE_ACTIVATION" "MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION" "10" NA
"3242" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK1_RECRUITS_IKK_COMPLEX" "9" NA
"3243" "MYD88_MALTIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE" "IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX" "9" NA
"3244" "TOLL_LIKE_RECEPTOR_CASCADES" "REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND" "6" NA
"3245" "INNATE_IMMUNE_SYSTEM" "DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "5" NA
"3246" "DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY" "6" NA
"3247" "DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "TRAF6_MEDIATED_IRF7_ACTIVATION" "6" NA
"3248" "DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "TRAF6_MEDIATED_NF_KB_ACTIVATION" "6" NA
"3249" "DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" "NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING" "6" NA
"3250" "INNATE_IMMUNE_SYSTEM" "CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_" "5" NA
"3251" "CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_" "ZBP1DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS" "6" NA
"3252" "ZBP1DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS" "IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN" "7" NA
"3253" "ZBP1DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS" "RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1" "7" NA
"3254" "CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_" "STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES" "6" NA
"3255" "STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES" "STAT6_MEDIATED_INDUCTION_OF_CHEMOKINES" "7" NA
"3256" "STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES" "IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN" "7" NA
"3257" "CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_" "DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION_" "6" NA
"3258" "CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_" "LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION" "6" NA
"3259" "CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_" "REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA" "6" NA
"3260" "INNATE_IMMUNE_SYSTEM" "FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS" "5" NA
"3261" "FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS" "FCGR_ACTIVATION" "6" NA
"3262" "FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS" "REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION" "6" NA
"3263" "FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS" "ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS" "6" NA
"3264" "INNATE_IMMUNE_SYSTEM" "DAP12_INTERACTIONS" "5" NA
"3265" "DAP12_INTERACTIONS" "DAP12_SIGNALING" "6" NA
"3266" "INNATE_IMMUNE_SYSTEM" "FC_EPSILON_RECEPTOR_FCERI_SIGNALING" "5" NA
"3267" "FC_EPSILON_RECEPTOR_FCERI_SIGNALING" "ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION" "6" NA
"3268" "FC_EPSILON_RECEPTOR_FCERI_SIGNALING" "FCERI_MEDIATED_MAPK_ACTIVATION" "6" NA
"3269" "FC_EPSILON_RECEPTOR_FCERI_SIGNALING" "FCERI_MEDIATED_CA+2_MOBILIZATION" "6" NA
"3270" "FC_EPSILON_RECEPTOR_FCERI_SIGNALING" "FCERI_MEDIATED_NF_KB_ACTIVATION" "6" NA
"3271" "INNATE_IMMUNE_SYSTEM" "C_TYPE_LECTIN_RECEPTORS_CLRS" "5" NA
"3272" "C_TYPE_LECTIN_RECEPTORS_CLRS" "CLEC7A_DECTIN_1_SIGNALING" "6" NA
"3273" "CLEC7A_DECTIN_1_SIGNALING" "DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING" "7" NA
"3274" "CLEC7A_DECTIN_1_SIGNALING" "CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION" "7" NA
"3275" "CLEC7A_DECTIN_1_SIGNALING" "CLEC7A_INFLAMMASOME_PATHWAY" "7" NA
"3276" "C_TYPE_LECTIN_RECEPTORS_CLRS" "DECTIN_2_FAMILY" "6" NA
"3277" "C_TYPE_LECTIN_RECEPTORS_CLRS" "CD209_DC_SIGN_SIGNALING" "6" NA
"3278" "INNATE_IMMUNE_SYSTEM" "NEUTROPHIL_DEGRANULATION" "5" "365"
"3279" "INNATE_IMMUNE_SYSTEM" "ANTIMICROBIAL_PEPTIDES" "5" NA
"3280" "ANTIMICROBIAL_PEPTIDES" "DEFENSINS" "6" NA
"3281" "DEFENSINS" "BETA_DEFENSINS" "7" NA
"3282" "DEFENSINS" "ALPHA_DEFENSINS" "7" NA
"3283" "ANTIMICROBIAL_PEPTIDES" "METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS" "6" NA
"3284" "ANTIMICROBIAL_PEPTIDES" "ION_INFLUX_EFFLUX_AT_HOST_PATHOGEN_INTERFACE" "6" NA
"3285" "INNATE_IMMUNE_SYSTEM" "ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING" "5" NA
"3286" "INNATE_IMMUNE_SYSTEM" "ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY" "5" NA
"3287" "IN_REACTOME_HIERARCHIE" "ORGANELLE_BIOGENESIS_AND_MAINTENANCE" "3" NA
"3288" "ORGANELLE_BIOGENESIS_AND_MAINTENANCE" "MITOCHONDRIAL_BIOGENESIS" "4" NA
"3289" "MITOCHONDRIAL_BIOGENESIS" "TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS" "5" NA
"3290" "MITOCHONDRIAL_BIOGENESIS" "CRISTAE_FORMATION" "5" NA
"3291" "ORGANELLE_BIOGENESIS_AND_MAINTENANCE" "CILIUM_ASSEMBLY" "4" NA
"3292" "CILIUM_ASSEMBLY" "ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE" "5" NA
"3293" "CILIUM_ASSEMBLY" "CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE" "5" NA
"3294" "CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE" "VXPX_CARGO_TARGETING_TO_CILIUM" "6" NA
"3295" "CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE" "BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM" "6" NA
"3296" "CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE" "TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM" "6" NA
"3297" "CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE" "ARL13B_MEDIATED_CILIARY_TRAFFICKING_OF_INPP5E" "6" NA
"3298" "CILIUM_ASSEMBLY" "INTRAFLAGELLAR_TRANSPORT" "5" NA
"3299" "IN_REACTOME_HIERARCHIE" "TRANSPORT_OF_SMALL_MOLECULES" "3" NA
"3300" "TRANSPORT_OF_SMALL_MOLECULES" "O2_CO2_EXCHANGE_IN_ERYTHROCYTES" "4" NA
"3301" "O2_CO2_EXCHANGE_IN_ERYTHROCYTES" "ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN" "5" NA
"3302" "O2_CO2_EXCHANGE_IN_ERYTHROCYTES" "ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE" "5" NA
"3303" "TRANSPORT_OF_SMALL_MOLECULES" "PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE" "4" NA
"3304" "PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE" "PLASMA_LIPOPROTEIN_ASSEMBLY" "5" NA
"3305" "PLASMA_LIPOPROTEIN_ASSEMBLY" "VLDL_ASSEMBLY" "6" NA
"3306" "PLASMA_LIPOPROTEIN_ASSEMBLY" "CHYLOMICRON_ASSEMBLY" "6" NA
"3307" "PLASMA_LIPOPROTEIN_ASSEMBLY" "HDL_ASSEMBLY" "6" NA
"3308" "PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE" "PLASMA_LIPOPROTEIN_REMODELING" "5" NA
"3309" "PLASMA_LIPOPROTEIN_REMODELING" "ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES" "6" NA
"3310" "PLASMA_LIPOPROTEIN_REMODELING" "CHYLOMICRON_REMODELING" "6" NA
"3311" "PLASMA_LIPOPROTEIN_REMODELING" "LDL_REMODELING" "6" NA
"3312" "PLASMA_LIPOPROTEIN_REMODELING" "HDL_REMODELING" "6" NA
"3313" "PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE" "PLASMA_LIPOPROTEIN_CLEARANCE" "5" NA
"3314" "PLASMA_LIPOPROTEIN_CLEARANCE" "VLDLR_INTERNALISATION_AND_DEGRADATION" "6" NA
"3315" "PLASMA_LIPOPROTEIN_CLEARANCE" "HDL_CLEARANCE" "6" NA
"3316" "PLASMA_LIPOPROTEIN_CLEARANCE" "CHYLOMICRON_CLEARANCE" "6" NA
"3317" "PLASMA_LIPOPROTEIN_CLEARANCE" "LDL_CLEARANCE" "6" NA
"3318" "PLASMA_LIPOPROTEIN_CLEARANCE" "VLDL_CLEARANCE" "6" NA
"3319" "TRANSPORT_OF_SMALL_MOLECULES" "ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT" "4" NA
"3320" "ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT" "MITOCHONDRIAL_ABC_TRANSPORTERS" "5" NA
"3321" "ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT" "ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS" "5" NA
"3322" "TRANSPORT_OF_SMALL_MOLECULES" "SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT" "4" NA
"3323" "SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT" "CELLULAR_HEXOSE_TRANSPORT" "5" NA
"3324" "SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT" "TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS" "5" NA
"3325" "TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS" "METAL_ION_SLC_TRANSPORTERS" "6" NA
"3326" "METAL_ION_SLC_TRANSPORTERS" "ZINC_TRANSPORTERS" "7" NA
"3327" "ZINC_TRANSPORTERS" "ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY" "8" NA
"3328" "ZINC_TRANSPORTERS" "ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY" "8" NA
"3329" "TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS" "INOSITOL_TRANSPORTERS" "6" NA
"3330" "TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS" "SODIUM_COUPLED_SULPHATE_DI__AND_TRI_CARBOXYLATE_TRANSPORTERS" "6" NA
"3331" "TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS" "PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT" "6" NA
"3332" "TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS" "NA+_CL__DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS" "6" NA
"3333" "TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS" "RHESUS_GLYCOPROTEINS_MEDIATE_AMMONIUM_TRANSPORT." "6" NA
"3334" "TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS" "ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT" "6" NA
"3335" "ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT" "ORGANIC_CATION_TRANSPORT" "7" NA
"3336" "ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT" "ORGANIC_ANION_TRANSPORT" "7" NA
"3337" "SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT" "TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES" "5" NA
"3338" "TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES" "AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE" "6" NA
"3339" "TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES" "BICARBONATE_TRANSPORTERS" "6" NA
"3340" "TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES" "SODIUM_CALCIUM_EXCHANGERS" "6" NA
"3341" "TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES" "SODIUM_PROTON_EXCHANGERS" "6" NA
"3342" "TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES" "CATION_COUPLED_CHLORIDE_COTRANSPORTERS" "6" NA
"3343" "TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES" "MULTIFUNCTIONAL_ANION_EXCHANGERS" "6" NA
"3344" "TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES" "SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS" "6" NA
"3345" "SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS" "TYPE_II_NA+_PI_COTRANSPORTERS" "7" NA
"3346" "TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES" "PROTON_OLIGOPEPTIDE_COTRANSPORTERS" "6" NA
"3347" "TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES" "PROTON_COUPLED_NEUTRAL_AMINO_ACID_TRANSPORTERS" "6" NA
"3348" "TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES" "ORGANIC_ANION_TRANSPORTERS" "6" NA
"3349" "SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT" "TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES" "5" NA
"3350" "TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES" "TRANSPORT_OF_NUCLEOTIDE_SUGARS" "6" NA
"3351" "TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES" "TRANSPORT_OF_FATTY_ACIDS" "6" NA
"3352" "TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES" "TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE" "6" NA
"3353" "TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES" "TRANSPORT_OF_ORGANIC_ANIONS" "6" NA
"3354" "TRANSPORT_OF_SMALL_MOLECULES" "AQUAPORIN_MEDIATED_TRANSPORT" "4" NA
"3355" "AQUAPORIN_MEDIATED_TRANSPORT" "TRANSPORT_OF_GLYCEROL_FROM_ADIPOCYTES_TO_THE_LIVER_BY_AQUAPORINS" "5" NA
"3356" "AQUAPORIN_MEDIATED_TRANSPORT" "VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS" "5" NA
"3357" "AQUAPORIN_MEDIATED_TRANSPORT" "PASSIVE_TRANSPORT_BY_AQUAPORINS" "5" NA
"3358" "TRANSPORT_OF_SMALL_MOLECULES" "MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS" "4" NA
"3359" "TRANSPORT_OF_SMALL_MOLECULES" "MITOCHONDRIAL_CALCIUM_ION_TRANSPORT" "4" NA
"3360" "MITOCHONDRIAL_CALCIUM_ION_TRANSPORT" "PROCESSING_OF_SMDT1" "5" NA
"3361" "TRANSPORT_OF_SMALL_MOLECULES" "INTRACELLULAR_OXYGEN_TRANSPORT" "4" NA
"3362" "TRANSPORT_OF_SMALL_MOLECULES" "IRON_UPTAKE_AND_TRANSPORT" "4" NA
"3363" "IRON_UPTAKE_AND_TRANSPORT" "TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING" "5" NA
"3364" "TRANSPORT_OF_SMALL_MOLECULES" "ION_CHANNEL_TRANSPORT" "4" NA
"3365" "ION_CHANNEL_TRANSPORT" "STIMULI_SENSING_CHANNELS" "5" NA
"3366" "STIMULI_SENSING_CHANNELS" "TRP_CHANNELS" "6" NA
"3367" "ION_CHANNEL_TRANSPORT" "ION_TRANSPORT_BY_P_TYPE_ATPASES" "5" NA
"3368" "IN_REACTOME_HIERARCHIE" "METABOLISM_OF_PROTEINS" "3" NA
"3369" "METABOLISM_OF_PROTEINS" "PEPTIDE_HORMONE_METABOLISM" "4" NA
