"level1" "level2" "level3" "level4" "level5" "level6" "level7" "level8" "level9" "level10" "level11" "level12" "level13" "value"
"350" "IN REACTOME HIERARCHIE" "signal transduction" "SIGNALING BY WNT" "DEGRADATION OF BETA CATENIN BY THE DESTRUCTION COMPLEX" "" "" "" "" "" "" "" "" "" 82
"351" "IN REACTOME HIERARCHIE" "signal transduction" "intracellular signaling by second messengers" "DAG AND IP3 SIGNALING" "" "" "" "" "" "" "" "" "" 38
"352" "IN REACTOME HIERARCHIE" "ORGANELLE BIOGENESIS AND MAINTENANCE" "MITOCHONDRIAL BIOGENESIS" "CRISTAE FORMATION" "" "" "" "" "" "" "" "" "" 31
"353" "IN REACTOME HIERARCHIE" "EXTRACELLULAR MATRIX ORGANIZATION" "DEGRADATION OF THE EXTRACELLULAR MATRIX" "COLLAGEN DEGRADATION" "" "" "" "" "" "" "" "" "" 54
"354" "IN REACTOME HIERARCHIE" "EXTRACELLULAR MATRIX ORGANIZATION" "COLLAGEN FORMATION" "COLLAGEN BIOSYNTHESIS AND MODIFYING ENZYMES" "" "" "" "" "" "" "" "" "" 62
"355" "IN REACTOME HIERARCHIE" "cellular responses to stimuli" "cellular responses to stress" "CELLULAR SENESCENCE" "" "" "" "" "" "" "" "" "" 169
"356" "IN REACTOME HIERARCHIE" "cellular responses to stimuli" "cellular responses to stress" "CELLULAR RESPONSE TO STARVATION" "" "" "" "" "" "" "" "" "" 145
"357" "IN REACTOME HIERARCHIE" "cellular responses to stimuli" "cellular responses to stress" "CELLULAR RESPONSE TO HYPOXIA" "" "" "" "" "" "" "" "" "" 71
"358" "IN REACTOME HIERARCHIE" "cellular responses to stimuli" "cellular responses to stress" "CELLULAR RESPONSE TO HEAT STRESS" "" "" "" "" "" "" "" "" "" 94
"359" "IN REACTOME HIERARCHIE" "cellular responses to stimuli" "cellular responses to stress" "CELLULAR RESPONSE TO CHEMICAL STRESS" "" "" "" "" "" "" "" "" "" 139
"360" "IN REACTOME HIERARCHIE" "metabolism of proteins" "POST TRANSLATIONAL PROTEIN MODIFICATION" "CARBOXYTERMINAL POST TRANSLATIONAL MODIFICATIONS OF TUBULIN" "" "" "" "" "" "" "" "" "" 27
"361" "IN REACTOME HIERARCHIE" "immune system" "INNATE IMMUNE SYSTEM" "C TYPE LECTIN RECEPTORS CLRS" "" "" "" "" "" "" "" "" "" 111
"362" "IN REACTOME HIERARCHIE" "DNA REPAIR" "BASE EXCISION REPAIR" "BASE EXCISION REPAIR AP SITE FORMATION" "" "" "" "" "" "" "" "" "" 45
"363" "IN REACTOME HIERARCHIE" "METABOLISM OF RNA" "REGULATION OF MRNA STABILITY BY PROTEINS THAT BIND AU RICH ELEMENTS" "AUF1 HNRNP D0 BINDS AND DESTABILIZES MRNA" "" "" "" "" "" "" "" "" "" 53
"364" "IN REACTOME HIERARCHIE" "DNA REPLICATION" "DNA REPLICATION PRE INITIATION" "ASSEMBLY OF THE PRE REPLICATIVE COMPLEX" "" "" "" "" "" "" "" "" "" 66
"365" "IN REACTOME HIERARCHIE" "EXTRACELLULAR MATRIX ORGANIZATION" "COLLAGEN FORMATION" "ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES" "" "" "" "" "" "" "" "" "" 56
"366" "IN REACTOME HIERARCHIE" "PROGRAMMED CELL DEATH" "APOPTOSIS" "APOPTOTIC EXECUTION PHASE" "" "" "" "" "" "" "" "" "" 43
"367" "IN REACTOME HIERARCHIE" "ORGANELLE BIOGENESIS AND MAINTENANCE" "CILIUM ASSEMBLY" "ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE" "" "" "" "" "" "" "" "" "" 95
"368" "IN REACTOME HIERARCHIE" "DNA REPLICATION" "DNA REPLICATION PRE INITIATION" "ACTIVATION OF THE PRE REPLICATIVE COMPLEX" "" "" "" "" "" "" "" "" "" 32
"369" "IN REACTOME HIERARCHIE" "TRANSPORT OF SMALL MOLECULES" "ABC FAMILY PROTEINS MEDIATED TRANSPORT" "ABC TRANSPORTERS IN LIPID HOMEOSTASIS" "" "" "" "" "" "" "" "" "" 15
"370" "IN REACTOME HIERARCHIE" "NEURONAL SYSTEM" "TRANSMISSION ACROSS CHEMICAL SYNAPSES" "" "" "" "" "" "" "" "" "" "" 162
"371" "IN REACTOME HIERARCHIE" "metabolism of proteins" "TRANSLATION" "" "" "" "" "" "" "" "" "" "" 285
"372" "IN REACTOME HIERARCHIE" "DEVELOPMENTAL BIOLOGY" "TRANSCRIPTIONAL REGULATION OF GRANULOPOIESIS" "" "" "" "" "" "" "" "" "" "" 65
"373" "IN REACTOME HIERARCHIE" "metabolism" "THE CITRIC ACID TCA CYCLE AND RESPIRATORY ELECTRON TRANSPORT" "" "" "" "" "" "" "" "" "" "" 166
"374" "IN REACTOME HIERARCHIE" "MUSCLE CONTRACTION" "STRIATED MUSCLE CONTRACTION" "" "" "" "" "" "" "" "" "" "" 27
"375" "IN REACTOME HIERARCHIE" "MUSCLE CONTRACTION" "SMOOTH MUSCLE CONTRACTION" "" "" "" "" "" "" "" "" "" "" 34
"376" "IN REACTOME HIERARCHIE" "signal transduction" "SIGNALING BY WNT" "" "" "" "" "" "" "" "" "" "" 288
"377" "IN REACTOME HIERARCHIE" "signal transduction" "SIGNALING BY RHO GTPASES MIRO GTPASES AND RHOBTB3" "" "" "" "" "" "" "" "" "" "" 642
"378" "IN REACTOME HIERARCHIE" "signal transduction" "SIGNALING BY RECEPTOR TYROSINE KINASES" "" "" "" "" "" "" "" "" "" "" 456
"379" "IN REACTOME HIERARCHIE" "signal transduction" "SIGNALING BY NUCLEAR RECEPTORS" "" "" "" "" "" "" "" "" "" "" 234
"380" "IN REACTOME HIERARCHIE" "signal transduction" "SIGNALING BY NOTCH" "" "" "" "" "" "" "" "" "" "" 210
"381" "IN REACTOME HIERARCHIE" "signal transduction" "SIGNALING BY GPCR" "" "" "" "" "" "" "" "" "" "" 318
"382" "IN REACTOME HIERARCHIE" "METABOLISM OF RNA" "RRNA PROCESSING" "" "" "" "" "" "" "" "" "" "" 193
"383" "IN REACTOME HIERARCHIE" "gene expression transcription" "RNA POLYMERASE II TRANSCRIPTION" "" "" "" "" "" "" "" "" "" "" 1032
"384" "IN REACTOME HIERARCHIE" "gene expression transcription" "RNA POLYMERASE I TRANSCRIPTION" "" "" "" "" "" "" "" "" "" "" 88
"385" "IN REACTOME HIERARCHIE" "METABOLISM OF RNA" "REGULATION OF MRNA STABILITY BY PROTEINS THAT BIND AU RICH ELEMENTS" "" "" "" "" "" "" "" "" "" "" 83
"386" "IN REACTOME HIERARCHIE" "metabolism of proteins" "REGULATION OF INSULIN LIKE GROWTH FACTOR IGF TRANSPORT AND UPTAKE BY INSULIN LIKE GROWTH FACTOR BINDING PROTEINS IGFBPS" "" "" "" "" "" "" "" "" "" "" 81
"387" "IN REACTOME HIERARCHIE" "NEURONAL SYSTEM" "PROTEIN PROTEIN INTERACTIONS AT SYNAPSES" "" "" "" "" "" "" "" "" "" "" 72
"388" "IN REACTOME HIERARCHIE" "metabolism of proteins" "PROTEIN FOLDING" "" "" "" "" "" "" "" "" "" "" 74
"389" "IN REACTOME HIERARCHIE" "METABOLISM OF RNA" "PROCESSING OF CAPPED INTRONLESS PRE MRNA" "" "" "" "" "" "" "" "" "" "" 28
"390" "IN REACTOME HIERARCHIE" "METABOLISM OF RNA" "PROCESSING OF CAPPED INTRON CONTAINING PRE MRNA" "" "" "" "" "" "" "" "" "" "" 234
"391" "IN REACTOME HIERARCHIE" "NEURONAL SYSTEM" "POTASSIUM CHANNELS" "" "" "" "" "" "" "" "" "" "" 48
"392" "IN REACTOME HIERARCHIE" "metabolism of proteins" "POST TRANSLATIONAL PROTEIN MODIFICATION" "" "" "" "" "" "" "" "" "" "" 1157
"393" "IN REACTOME HIERARCHIE" "HEMOSTASIS" "PLATELET HOMEOSTASIS" "" "" "" "" "" "" "" "" "" "" 66
"394" "IN REACTOME HIERARCHIE" "HEMOSTASIS" "PLATELET ADHESION TO EXPOSED COLLAGEN" "" "" "" "" "" "" "" "" "" "" 12
"395" "IN REACTOME HIERARCHIE" "HEMOSTASIS" "PLATELET ACTIVATION SIGNALING AND AGGREGATION" "" "" "" "" "" "" "" "" "" "" 228
"396" "IN REACTOME HIERARCHIE" "metabolism of proteins" "PEPTIDE HORMONE METABOLISM" "" "" "" "" "" "" "" "" "" "" 45
"397" "IN REACTOME HIERARCHIE" "DNA REPAIR" "NUCLEOTIDE EXCISION REPAIR" "" "" "" "" "" "" "" "" "" "" 110
"398" "IN REACTOME HIERARCHIE" "METABOLISM OF RNA" "NONSENSE MEDIATED DECAY NMD" "" "" "" "" "" "" "" "" "" "" 109
"399" "IN REACTOME HIERARCHIE" "EXTRACELLULAR MATRIX ORGANIZATION" "NON INTEGRIN MEMBRANE ECM INTERACTIONS" "" "" "" "" "" "" "" "" "" "" 55
"400" "IN REACTOME HIERARCHIE" "DEVELOPMENTAL BIOLOGY" "NERVOUS SYSTEM DEVELOPMENT" "" "" "" "" "" "" "" "" "" "" 495
"401" "IN REACTOME HIERARCHIE" "METABOLISM OF RNA" "MRNA CAPPING" "" "" "" "" "" "" "" "" "" "" 29
"402" "IN REACTOME HIERARCHIE" "PROTEIN LOCALIZATION" "MITOCHONDRIAL PROTEIN IMPORT" "" "" "" "" "" "" "" "" "" "" 62
"403" "IN REACTOME HIERARCHIE" "ORGANELLE BIOGENESIS AND MAINTENANCE" "MITOCHONDRIAL BIOGENESIS" "" "" "" "" "" "" "" "" "" "" 90
"404" "IN REACTOME HIERARCHIE" "DNA REPAIR" "MISMATCH REPAIR" "" "" "" "" "" "" "" "" "" "" 15
"405" "IN REACTOME HIERARCHIE" "metabolism" "METABOLISM OF NUCLEOTIDES" "" "" "" "" "" "" "" "" "" "" 81
"406" "IN REACTOME HIERARCHIE" "metabolism" "METABOLISM OF LIPIDS" "" "" "" "" "" "" "" "" "" "" 524
"407" "IN REACTOME HIERARCHIE" "metabolism" "METABOLISM OF AMINO ACIDS AND DERIVATIVES" "" "" "" "" "" "" "" "" "" "" 282
"408" "IN REACTOME HIERARCHIE" "EXTRACELLULAR MATRIX ORGANIZATION" "LAMININ INTERACTIONS" "" "" "" "" "" "" "" "" "" "" 29
"409" "IN REACTOME HIERARCHIE" "TRANSPORT OF SMALL MOLECULES" "ION CHANNEL TRANSPORT" "" "" "" "" "" "" "" "" "" "" 118
"410" "IN REACTOME HIERARCHIE" "EXTRACELLULAR MATRIX ORGANIZATION" "INTEGRIN CELL SURFACE INTERACTIONS" "" "" "" "" "" "" "" "" "" "" 73
"411" "IN REACTOME HIERARCHIE" "metabolism" "INTEGRATION OF ENERGY METABOLISM" "" "" "" "" "" "" "" "" "" "" 81
"412" "IN REACTOME HIERARCHIE" "metabolism" "INOSITOL PHOSPHATE METABOLISM" "" "" "" "" "" "" "" "" "" "" 37
"413" "IN REACTOME HIERARCHIE" "immune system" "INNATE IMMUNE SYSTEM" "" "" "" "" "" "" "" "" "" "" 741
"414" "IN REACTOME HIERARCHIE" "gene expression transcription" "GENE SILENCING BY RNA" "" "" "" "" "" "" "" "" "" "" 107
"415" "IN REACTOME HIERARCHIE" "DNA REPAIR" "FANCONI ANEMIA PATHWAY" "" "" "" "" "" "" "" "" "" "" 38
"416" "IN REACTOME HIERARCHIE" "HEMOSTASIS" "FACTORS INVOLVED IN MEGAKARYOCYTE DEVELOPMENT AND PLATELET PRODUCTION" "" "" "" "" "" "" "" "" "" "" 124
"417" "IN REACTOME HIERARCHIE" "gene expression transcription" "EPIGENETIC REGULATION OF GENE EXPRESSION" "" "" "" "" "" "" "" "" "" "" 125
"418" "IN REACTOME HIERARCHIE" "EXTRACELLULAR MATRIX ORGANIZATION" "ELASTIC FIBRE FORMATION" "" "" "" "" "" "" "" "" "" "" 38
"419" "IN REACTOME HIERARCHIE" "EXTRACELLULAR MATRIX ORGANIZATION" "ECM PROTEOGLYCANS" "" "" "" "" "" "" "" "" "" "" 69
"420" "IN REACTOME HIERARCHIE" "DNA REPLICATION" "DNA REPLICATION PRE INITIATION" "" "" "" "" "" "" "" "" "" "" 84
"421" "IN REACTOME HIERARCHIE" "DNA REPAIR" "DNA DOUBLE STRAND BREAK REPAIR" "" "" "" "" "" "" "" "" "" "" 153
"422" "IN REACTOME HIERARCHIE" "DNA REPAIR" "DNA DAMAGE BYPASS" "" "" "" "" "" "" "" "" "" "" 48
"423" "IN REACTOME HIERARCHIE" "EXTRACELLULAR MATRIX ORGANIZATION" "DEGRADATION OF THE EXTRACELLULAR MATRIX" "" "" "" "" "" "" "" "" "" "" 112
"424" "IN REACTOME HIERARCHIE" "METABOLISM OF RNA" "DEADENYLATION DEPENDENT MRNA DECAY" "" "" "" "" "" "" "" "" "" "" 55
"425" "IN REACTOME HIERARCHIE" "immune system" "CYTOKINE SIGNALING IN IMMUNE SYSTEM" "" "" "" "" "" "" "" "" "" "" 543
"426" "IN REACTOME HIERARCHIE" "EXTRACELLULAR MATRIX ORGANIZATION" "COLLAGEN FORMATION" "" "" "" "" "" "" "" "" "" "" 81
"427" "IN REACTOME HIERARCHIE" "ORGANELLE BIOGENESIS AND MAINTENANCE" "CILIUM ASSEMBLY" "" "" "" "" "" "" "" "" "" "" 180
"428" "IN REACTOME HIERARCHIE" "CELL CYCLE" "CHROMOSOME MAINTENANCE" "" "" "" "" "" "" "" "" "" "" 120
"429" "IN REACTOME HIERARCHIE" "chromatin organization" "CHROMATIN MODIFYING ENZYMES" "" "" "" "" "" "" "" "" "" "" 240
"430" "IN REACTOME HIERARCHIE" "CELL CYCLE" "CELL CYCLE MITOTIC" "" "" "" "" "" "" "" "" "" "" 517
"431" "IN REACTOME HIERARCHIE" "CELL CYCLE" "CELL CYCLE CHECKPOINTS" "" "" "" "" "" "" "" "" "" "" 274
"432" "IN REACTOME HIERARCHIE" "MUSCLE CONTRACTION" "CARDIAC CONDUCTION" "" "" "" "" "" "" "" "" "" "" 79
"433" "IN REACTOME HIERARCHIE" "metabolism" "BIOLOGICAL OXIDATIONS" "" "" "" "" "" "" "" "" "" "" 127
"434" "IN REACTOME HIERARCHIE" "DNA REPAIR" "BASE EXCISION REPAIR" "" "" "" "" "" "" "" "" "" "" 71
"435" "IN REACTOME HIERARCHIE" "PROGRAMMED CELL DEATH" "APOPTOSIS" "" "" "" "" "" "" "" "" "" "" 158
"436" "IN REACTOME HIERARCHIE" "immune system" "ADAPTIVE IMMUNE SYSTEM" "" "" "" "" "" "" "" "" "" "" 579
"437" "IN REACTOME HIERARCHIE" "TRANSPORT OF SMALL MOLECULES" "ABC FAMILY PROTEINS MEDIATED TRANSPORT" "" "" "" "" "" "" "" "" "" "" 96
"438" "NOT IN REACTOME HIERARCHIE" "VIRAL MESSENGER RNA SYNTHESIS" "" "" "" "" "" "" "" "" "" "" "" 42
"439" "IN REACTOME HIERARCHIE" "VESICLE MEDIATED TRANSPORT" "" "" "" "" "" "" "" "" "" "" "" 601
"440" "NOT IN REACTOME HIERARCHIE" "TRNA PROCESSING IN THE NUCLEUS" "" "" "" "" "" "" "" "" "" "" "" 55
"441" "NOT IN REACTOME HIERARCHIE" "TRNA PROCESSING" "" "" "" "" "" "" "" "" "" "" "" 102
"442" "NOT IN REACTOME HIERARCHIE" "TRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL" "" "" "" "" "" "" "" "" "" "" "" 41
"443" "IN REACTOME HIERARCHIE" "TRANSPORT OF SMALL MOLECULES" "" "" "" "" "" "" "" "" "" "" "" 585
"444" "NOT IN REACTOME HIERARCHIE" "TRANSLOCATION OF SLC2A4 GLUT4 TO THE PLASMA MEMBRANE" "" "" "" "" "" "" "" "" "" "" "" 61
"445" "NOT IN REACTOME HIERARCHIE" "TRANSCRIPTIONAL REGULATION OF PLURIPOTENT STEM CELLS" "" "" "" "" "" "" "" "" "" "" "" 14
"446" "NOT IN REACTOME HIERARCHIE" "TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY P107 RBL1 AND P130 RBL2 IN COMPLEX WITH HDAC1" "" "" "" "" "" "" "" "" "" "" "" 16
"447" "NOT IN REACTOME HIERARCHIE" "TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY DREAM COMPLEX" "" "" "" "" "" "" "" "" "" "" "" 19
"448" "NOT IN REACTOME HIERARCHIE" "SLC TRANSPORTER DISORDERS" "" "" "" "" "" "" "" "" "" "" "" 63
"449" "NOT IN REACTOME HIERARCHIE" "SENSORY PROCESSING OF SOUND BY OUTER HAIR CELLS OF THE COCHLEA" "" "" "" "" "" "" "" "" "" "" "" 32
"450" "NOT IN REACTOME HIERARCHIE" "SENSORY PROCESSING OF SOUND" "" "" "" "" "" "" "" "" "" "" "" 47
"451" "IN REACTOME HIERARCHIE" "SENSORY PERCEPTION" "" "" "" "" "" "" "" "" "" "" "" 116
"452" "NOT IN REACTOME HIERARCHIE" "SCF SKP2 MEDIATED DEGRADATION OF P27 P21" "" "" "" "" "" "" "" "" "" "" "" 58
"453" "NOT IN REACTOME HIERARCHIE" "RRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL" "" "" "" "" "" "" "" "" "" "" "" 59
"454" "NOT IN REACTOME HIERARCHIE" "RESPONSE TO ELEVATED PLATELET CYTOSOLIC CA2" "" "" "" "" "" "" "" "" "" "" "" 99
"455" "NOT IN REACTOME HIERARCHIE" "RESPONSE OF MTB TO PHAGOCYTOSIS" "" "" "" "" "" "" "" "" "" "" "" 20
"456" "NOT IN REACTOME HIERARCHIE" "RESPONSE OF EIF2AK4 GCN2 TO AMINO ACID DEFICIENCY" "" "" "" "" "" "" "" "" "" "" "" 94
"457" "NOT IN REACTOME HIERARCHIE" "RESPIRATORY ELECTRON TRANSPORT ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING AND HEAT PRODUCTION BY UNCOUPLING PROTEINS" "" "" "" "" "" "" "" "" "" "" "" 120
"458" "NOT IN REACTOME HIERARCHIE" "RESOLUTION OF D LOOP STRUCTURES THROUGH SYNTHESIS DEPENDENT STRAND ANNEALING SDSA" "" "" "" "" "" "" "" "" "" "" "" 26
"459" "IN REACTOME HIERARCHIE" "REPRODUCTION" "" "" "" "" "" "" "" "" "" "" "" 107
"460" "NOT IN REACTOME HIERARCHIE" "REDUCTION OF CYTOSOLIC CA LEVELS" "" "" "" "" "" "" "" "" "" "" "" 10
"461" "IN REACTOME HIERARCHIE" "PROTEIN LOCALIZATION" "" "" "" "" "" "" "" "" "" "" "" 142
"462" "IN REACTOME HIERARCHIE" "PROGRAMMED CELL DEATH" "" "" "" "" "" "" "" "" "" "" "" 181
"463" "NOT IN REACTOME HIERARCHIE" "PRE NOTCH PROCESSING IN THE ENDOPLASMIC RETICULUM" "" "" "" "" "" "" "" "" "" "" "" 6
"464" "NOT IN REACTOME HIERARCHIE" "POST CHAPERONIN TUBULIN FOLDING PATHWAY" "" "" "" "" "" "" "" "" "" "" "" 15
"465" "NOT IN REACTOME HIERARCHIE" "PHASE I FUNCTIONALIZATION OF COMPOUNDS" "" "" "" "" "" "" "" "" "" "" "" 61
"466" "NOT IN REACTOME HIERARCHIE" "PHASE 3 RAPID REPOLARISATION" "" "" "" "" "" "" "" "" "" "" "" 3
"467" "IN REACTOME HIERARCHIE" "ORGANELLE BIOGENESIS AND MAINTENANCE" "" "" "" "" "" "" "" "" "" "" "" 270
"468" "NOT IN REACTOME HIERARCHIE" "NUCLEOBASE BIOSYNTHESIS" "" "" "" "" "" "" "" "" "" "" "" 15
"469" "NOT IN REACTOME HIERARCHIE" "NUCLEAR IMPORT OF REV PROTEIN" "" "" "" "" "" "" "" "" "" "" "" 32
"470" "NOT IN REACTOME HIERARCHIE" "NS1 MEDIATED EFFECTS ON HOST PATHWAYS" "" "" "" "" "" "" "" "" "" "" "" 37
"471" "NOT IN REACTOME HIERARCHIE" "NOTCH4 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION" "" "" "" "" "" "" "" "" "" "" "" 19
"472" "IN REACTOME HIERARCHIE" "NEURONAL SYSTEM" "" "" "" "" "" "" "" "" "" "" "" 237
"473" "IN REACTOME HIERARCHIE" "MUSCLE CONTRACTION" "" "" "" "" "" "" "" "" "" "" "" 152
"474" "NOT IN REACTOME HIERARCHIE" "MRNA SPLICING MINOR PATHWAY" "" "" "" "" "" "" "" "" "" "" "" 52
"475" "IN REACTOME HIERARCHIE" "METABOLISM OF RNA" "" "" "" "" "" "" "" "" "" "" "" 640
"476" "NOT IN REACTOME HIERARCHIE" "LTC4 CYSLTR MEDIATED IL4 PRODUCTION" "" "" "" "" "" "" "" "" "" "" "" 3
"477" "NOT IN REACTOME HIERARCHIE" "INTERCONVERSION OF NUCLEOTIDE DI AND TRIPHOSPHATES" "" "" "" "" "" "" "" "" "" "" "" 24
"478" "NOT IN REACTOME HIERARCHIE" "INTERACTIONS OF VPR WITH HOST CELLULAR PROTEINS" "" "" "" "" "" "" "" "" "" "" "" 34
"479" "NOT IN REACTOME HIERARCHIE" "INTERACTIONS OF REV WITH HOST CELLULAR PROTEINS" "" "" "" "" "" "" "" "" "" "" "" 35
"480" "NOT IN REACTOME HIERARCHIE" "INACTIVATION OF CDC42 AND RAC1" "" "" "" "" "" "" "" "" "" "" "" 8
"481" "NOT IN REACTOME HIERARCHIE" "HSP90 CHAPERONE CYCLE FOR STEROID HORMONE RECEPTORS SHR" "" "" "" "" "" "" "" "" "" "" "" 43
"482" "IN REACTOME HIERARCHIE" "HEMOSTASIS" "" "" "" "" "" "" "" "" "" "" "" 492
"483" "NOT IN REACTOME HIERARCHIE" "HEDGEHOG OFF STATE" "" "" "" "" "" "" "" "" "" "" "" 102
"484" "NOT IN REACTOME HIERARCHIE" "GENE AND PROTEIN EXPRESSION BY JAK STAT SIGNALING AFTER INTERLEUKIN 12 STIMULATION" "" "" "" "" "" "" "" "" "" "" "" 32
"485" "NOT IN REACTOME HIERARCHIE" "G1 S SPECIFIC TRANSCRIPTION" "" "" "" "" "" "" "" "" "" "" "" 28
"486" "NOT IN REACTOME HIERARCHIE" "FORMATION OF TUBULIN FOLDING INTERMEDIATES BY CCT TRIC" "" "" "" "" "" "" "" "" "" "" "" 17
"487" "NOT IN REACTOME HIERARCHIE" "FORMATION OF RNA POL II ELONGATION COMPLEX" "" "" "" "" "" "" "" "" "" "" "" 56
"488" "NOT IN REACTOME HIERARCHIE" "FOLDING OF ACTIN BY CCT TRIC" "" "" "" "" "" "" "" "" "" "" "" 9
"489" "NOT IN REACTOME HIERARCHIE" "FCGR3A MEDIATED IL10 SYNTHESIS" "" "" "" "" "" "" "" "" "" "" "" 29
"490" "IN REACTOME HIERARCHIE" "EXTRACELLULAR MATRIX ORGANIZATION" "" "" "" "" "" "" "" "" "" "" "" 253
"491" "NOT IN REACTOME HIERARCHIE" "EXPORT OF VIRAL RIBONUCLEOPROTEINS FROM NUCLEUS" "" "" "" "" "" "" "" "" "" "" "" 31
"492" "NOT IN REACTOME HIERARCHIE" "ERCC6 CSB AND EHMT2 G9A POSITIVELY REGULATE RRNA EXPRESSION" "" "" "" "" "" "" "" "" "" "" "" 55
"493" "NOT IN REACTOME HIERARCHIE" "ELEVATION OF CYTOSOLIC CA2 LEVELS" "" "" "" "" "" "" "" "" "" "" "" 12
"494" "NOT IN REACTOME HIERARCHIE" "E2F ENABLED INHIBITION OF PRE REPLICATION COMPLEX FORMATION" "" "" "" "" "" "" "" "" "" "" "" 9
"495" "IN REACTOME HIERARCHIE" "DNA REPLICATION" "" "" "" "" "" "" "" "" "" "" "" 124
"496" "IN REACTOME HIERARCHIE" "DNA REPAIR" "" "" "" "" "" "" "" "" "" "" "" 311
"497" "NOT IN REACTOME HIERARCHIE" "DNA METHYLATION" "" "" "" "" "" "" "" "" "" "" "" 44
"498" "NOT IN REACTOME HIERARCHIE" "DISORDERS OF TRANSMEMBRANE TRANSPORTERS" "" "" "" "" "" "" "" "" "" "" "" 128
"499" "IN REACTOME HIERARCHIE" "DEVELOPMENTAL BIOLOGY" "" "" "" "" "" "" "" "" "" "" "" 803
"500" "NOT IN REACTOME HIERARCHIE" "DEFECTIVE LFNG CAUSES SCDO3" "" "" "" "" "" "" "" "" "" "" "" 5
"501" "NOT IN REACTOME HIERARCHIE" "DEFECTIVE EXT2 CAUSES EXOSTOSES 2" "" "" "" "" "" "" "" "" "" "" "" 12
"502" "NOT IN REACTOME HIERARCHIE" "DEFECTIVE CFTR CAUSES CYSTIC FIBROSIS" "" "" "" "" "" "" "" "" "" "" "" 57
"503" "NOT IN REACTOME HIERARCHIE" "DEFECTIVE B4GALT7 CAUSES EDS PROGEROID TYPE" "" "" "" "" "" "" "" "" "" "" "" 17
"504" "NOT IN REACTOME HIERARCHIE" "COOPERATION OF PREFOLDIN AND TRIC CCT IN ACTIN AND TUBULIN FOLDING" "" "" "" "" "" "" "" "" "" "" "" 25
"505" "NOT IN REACTOME HIERARCHIE" "CHK1 CHK2 CDS1 MEDIATED INACTIVATION OF CYCLIN B CDK1 COMPLEX" "" "" "" "" "" "" "" "" "" "" "" 12
"506" "NOT IN REACTOME HIERARCHIE" "CHAPERONE MEDIATED AUTOPHAGY" "" "" "" "" "" "" "" "" "" "" "" 18
"507" "NOT IN REACTOME HIERARCHIE" "CELLULAR RESPONSES TO EXTERNAL STIMULI" "" "" "" "" "" "" "" "" "" "" "" 610
"508" "IN REACTOME HIERARCHIE" "CELL CYCLE" "" "" "" "" "" "" "" "" "" "" "" 642
"509" "IN REACTOME HIERARCHIE" "AUTOPHAGY" "" "" "" "" "" "" "" "" "" "" "" 130
"510" "NOT IN REACTOME HIERARCHIE" "ANTIGEN PROCESSING UBIQUITINATION PROTEASOME DEGRADATION" "" "" "" "" "" "" "" "" "" "" "" 274
"511" "NOT IN REACTOME HIERARCHIE" "AMYLOID FIBER FORMATION" "" "" "" "" "" "" "" "" "" "" "" 68
"512" "NOT IN REACTOME HIERARCHIE" "ADRENALINE NORADRENALINE INHIBITS INSULIN SECRETION" "" "" "" "" "" "" "" "" "" "" "" 20
"513" "NOT IN REACTOME HIERARCHIE" "ADORA2B MEDIATED ANTI INFLAMMATORY CYTOKINES PRODUCTION" "" "" "" "" "" "" "" "" "" "" "" 58
"514" "NOT IN REACTOME HIERARCHIE" "ACTIVATION OF AMPK DOWNSTREAM OF NMDARS" "" "" "" "" "" "" "" "" "" "" "" 18
"515" "NOT IN REACTOME HIERARCHIE" "ACTIVATED NTRK3 SIGNALS THROUGH RAS" "" "" "" "" "" "" "" "" "" "" "" 8
"516" "NOT IN REACTOME HIERARCHIE" "ABC TRANSPORTER DISORDERS" "" "" "" "" "" "" "" "" "" "" "" 64
"517" "IN REACTOME HIERARCHIE" "" "" "" "" "" "" "" "" "" "" "" "" -Inf
