"pathway" "pval" "padj" "log2err" "ES" "NES" "size" "leadingEdge" "day" "type"
"REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH" 0.0876565295169946 0.526652142338417 0.20207170902116 -0.856239177084224 -1.44132426519679 8 "Ripk3 Tiam2 Tiam1" "D4_D7" "MuSCs"
"REACTOME_TRIGLYCERIDE_BIOSYNTHESIS" 0.767494356659142 0.915069018404908 0.0636424081651019 0.392899130025864 0.724764033440761 8 "Gpam Lpin3 Dgat2 Lpin2" "D4_D7" "MuSCs"
"REACTOME_TRIGLYCERIDE_CATABOLISM" 0.0858085808580858 0.526652142338417 0.195789002148949 -0.797042184507486 -1.46109755011954 14 "Cav1 Prkab Fabp5 Abhd5" "D4_D7" "MuSCs"
"REACTOME_TRIGLYCERIDE_METABOLISM" 0.0898692810457516 0.526652142338417 0.190023305279108 -0.743297757279732 -1.45398521444896 22 "Cav1 Prkab Fabp5 Abhd5" "D4_D7" "MuSCs"
"REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA" 0.439393939393939 0.760110237082733 0.0995791200495904 0.505824614545738 1.01688765572351 16 "Xrn1 Zfp36" "D4_D7" "MuSCs"
"REACTOME_TRNA_AMINOACYLATION" 0.333333333333333 0.734086525213557 0.0870515867946735 -0.528629168400442 -1.10587040144441 42 "Lars2 Yars Mars2 Aimp2 Eprs Qars Mars1 Ppa1 Wars Cars Nars Rars Farsb Lars Gars Hars Kars Pars2" "D4_D7" "MuSCs"
"REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION" 0.323792486583184 0.729236991522128 0.0972150808846466 -0.69444780896057 -1.16897766973954 8 "Prorp Gtpbp3" "D4_D7" "MuSCs"
"REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL" 0.910077519379845 0.985210027855153 0.0383205781976994 -0.314454932404417 -0.658002767949012 41 "Trmt9b Tyw1 Eprs Trmt10a Nsun6 Lage3 Trp53rka Lmt2" "D4_D7" "MuSCs"
"REACTOME_TRNA_PROCESSING" 0.635838150289017 0.860707740025377 0.051530912208539 -0.393729551732736 -0.886676699940541 102 "Trmt9b Ela2 Tsen34 Prorp Nd1 Ran Gtpbp3 Tyw1 Cpsf4 Eprs Trmt10a Tsen54 Nsun6 Rtb Lage3 Xpot Trp53rka Lmt2 Nup133 Trmu Pop7 Nup155 Ddx1 Pus7 Seh1l Nupl2 Urm1 Se13" "D4_D7" "MuSCs"
"REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION" 0.0763636363636364 0.526652142338417 0.219250346703755 -0.896880444986233 -1.44515303789798 5 "Ela2 Prorp" "D4_D7" "MuSCs"
"REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS" 0.567119155354449 0.826427962489344 0.0588438169595807 -0.430431482632082 -0.919616377265853 55 "Ela2 Tsen34 Nd1 Ran Cpsf4 Tsen54 Rtb Xpot Nup133 Pop7 Nup155 Ddx1 Seh1l Nupl2 Se13" "D4_D7" "MuSCs"
"REACTOME_TRP_CHANNELS" 0.249169435215947 0.690212660116901 0.108820126769161 -0.642666154305314 -1.21908132229915 18 "Trpa1 Ripk3 Mlkl Trpm3 Trp6 Trpv2" "D4_D7" "MuSCs"
"REACTOME_TRYPTOPHAN_CATABOLISM" 0.243956043956044 0.689715335169881 0.129442887745046 0.714167507782694 1.26020548878781 6 "Sl7a5 Kyat3 Sl36a4 Sl3a2" "D4_D7" "MuSCs"
"REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY" 0.542662116040956 0.816357142621147 0.0668966276500666 -0.564493811133608 -0.974127247173637 9 "Itga6 Cd151 Ple" "D4_D7" "MuSCs"
"REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS" 0.548446069469835 0.819150556744405 0.0697792517076235 -0.582465745963123 -0.96141053520504 7 "Hsd17b4 Tysnd1 Phyh Sp2" "D4_D7" "MuSCs"
"REACTOME_UBIQUINOL_BIOSYNTHESIS" 0.674418604651163 0.884725367147571 0.0587185879555941 -0.486004390655413 -0.818100759684024 8 "Coq9 Coq7 Coq5" "D4_D7" "MuSCs"
"REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES" 0.831357048748353 0.946468024728894 0.0349401058848478 -0.326414313061998 -0.788287547913732 180 "Pten Usp13 Psma1 H2a4 Cna2 Psmb4 Cd25a Arrb1 Psma7 Usp2 Psma3 Smad3 H2b14 Ub Psmd13 H2b3 Cd20 H2a12 H2a6 Psmd5 Vda1 Smurf2 H2b4 Trp53 Psmd11 Psmd8 Psmd2 Psmb1 Psmd6 H2b12 Psm6 H2b6 Usp5" "D4_D7" "MuSCs"
"REACTOME_UCH_PROTEINASES" 0.435897435897436 0.759360684108724 0.0687943095604775 -0.450648338828952 -1.01231138015825 95 "Psma1 Atb H2a4 Psmb4 Psma7 Psma3 Ub Psmd13 H2a12 H2a6 Psmd5 Psmd11 Psmd8 Atl6a Psmd2 Psmb1 Psmd6 Ino80 Psm6 Yy1 Adrm1 Mrs1" "D4_D7" "MuSCs"
"REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION" 0.491228070175439 0.778153334406352 0.0925528864684773 0.498618135361331 0.962145919401577 12 "Dlg2 Dlg1 Camk2d" "D4_D7" "MuSCs"
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR" 0.0123068375500486 0.310151860907354 0.380730400722792 -0.705736425720118 -1.57658223430242 86 "Hsp90b1 Calr Edem1 Hyou1 Hspa5 Dnajb11 Pdia6 Gsk3a Pdia5 Srpr Serp1 Eif2s1 Tln1 Extl1 Atf4 Dnaj3 Cebpg Kdelr3 Sh1 Ssr1 Dnajb9" "D4_D7" "MuSCs"
"REACTOME_UNWINDING_OF_DNA" 0.550580431177446 0.819150556744405 0.0647943366000727 -0.533226016698361 -0.956445437484635 12 "Mm6 Mm3 Mm5" "D4_D7" "MuSCs"
"REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS" 0.178861788617886 0.623209012359182 0.130105630751129 -0.651458324232527 -1.28537627700072 23 "Calm1" "D4_D7" "MuSCs"
"REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS" 0.0458976949338013 0.515323641731652 0.321775918075361 -0.875924268282248 -1.56261766157828 11 "Calm1" "D4_D7" "MuSCs"
"REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN" 0.835164835164835 0.947603935258648 0.0583452776743612 0.375942653736166 0.663380776281311 6 "Eef2" "D4_D7" "MuSCs"
"REACTOME_UREA_CYCLE" 0.916363636363636 0.988724902216428 0.0453152441270267 -0.357737860865863 -0.576426835138948 5 "Sl25a15 Asl" "D4_D7" "MuSCs"
"REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS" 0.0329559672105142 0.465577936773992 0.321775918075361 -0.776653947396834 -1.56092021516156 27 "Ady6 Gnb4 Prkab Prkar1a Prkar2b Ady4 Gng11 Aqp1 Prkar1b Prkar2a Gng2" "D4_D7" "MuSCs"
"REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION" 0.0382027416745538 0.494725504685471 0.321775918075361 -0.833199369545286 -1.57540812789807 17 "Calm1 Itpr1 Prka Vegfa Sr" "D4_D7" "MuSCs"
"REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY" 0.297385620915033 0.717298057979172 0.096887770327544 -0.579290312593371 -1.14797207312478 24 "Calm1 Cav1" "D4_D7" "MuSCs"
"REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS" 0.132379248658318 0.582768703725288 0.161978948883402 -0.816913320314767 -1.37512627621375 8 "Flt1 Vegfa" "D4_D7" "MuSCs"
"REACTOME_VESICLE_MEDIATED_TRANSPORT" 0.00013532896863128 0.0108060513797045 0.518848077743792 -0.589532964250313 -1.53953355614792 564 "Col4a1 Spar Col3a1 Hsp90b1 Calr Calm1 Col1a1 Col1a2 Gj1 Col4a2 Chml Hyou1 Arp5 Tb1d1 Surf4 Igf2r Man2a1 Atb Kif4 Ss5d Kif23 Sptb Hspa8 Rin3 Tubb4b Gja4 Atr3 Ston1 Als2l Kif20a Amph Myo1 Dennd1 Myh9 Tubb4a Sort1 Sarf1 Ap1s1 Tuba1b Se23a Nbas Rab7 Dennd2a Kif18a Cd55 Agtr1a Ragap1 Sh3d19 Dennd5a Arp2 Stx4a Ywhah Snx18 Lman2 
Ap1s2 M6pr Sarb1 Arrb1 Kif11 Cbl Cyth3 Sr Tuba1 App Kdelr3 Ap2s1 Dnm1 Dyn1li1 Chmp3 Arp3 Ap1m1 Ldlr Kif15 Ub Arp4 Copz2 Sptan1 Cts Mfd2 Atg1 Arf5 Kdelr2 Aspsr1 Ykt6 Tubb2a Tjp1 Kif2 Cenpe Tmed2 Cops4 Dennd2 Tmed3 D130043K22Rik Cd36 Ra1 Kif20b Ap2m1 Mia3 Lman1 Sptbn1 Arf4 Golim4 Sh3kbp1 Man1a2 Copb2" "D4_D7" "MuSCs"
"REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS" 0.998456790123457 0.999907571987202 0.0337507376805299 -0.213952932153292 -0.447580703286769 42 "Nd1 Polr2b Polr2h Gtf2f2 Nup133 Nup155 Polr2j Seh1l Nupl2 Se13 Polr2d Nup50 Aaas Nup153 Nup188 Nup62" "D4_D7" "MuSCs"
"REACTOME_VISUAL_PHOTOTRANSDUCTION" 0.0784313725490196 0.526652142338417 0.195789002148949 -0.661353726698094 -1.40355853216199 53 "Gp6 Calm1 Lpl Prka Lrp8 Sd1 Ldlr Gp4" "D4_D7" "MuSCs"
"REACTOME_VITAMINS" 0.569565217391304 0.826427962489344 0.0766746872490091 0.643609690455448 0.974891919691546 3 "Cyp2r1 Cyp27b1" "D4_D7" "MuSCs"
"REACTOME_VITAMIN_B1_THIAMIN_METABOLISM" 0.200892857142857 0.639728483606557 0.14551614609036 0.805786714281309 1.30676542118334 4 "Tpk1 Sl19a2" "D4_D7" "MuSCs"
"REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM" 0.850446428571429 0.956710398329814 0.0582216241124161 0.385388486319931 0.624994603062242 4 "Sl52a2 Flad1 Enpp1" "D4_D7" "MuSCs"
"REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM" 0.933993399339934 0.988724902216428 0.0400031517498194 -0.314009409811618 -0.575626219424937 14 "Pank3 Pank1" "D4_D7" "MuSCs"
"REACTOME_VITAMIN_C_ASCORBATE_METABOLISM" 0.735891647855531 0.900538104217449 0.0656813601934011 0.41371081063892 0.763154440624423 8 "Sl23a1 Sl23a2" "D4_D7" "MuSCs"
"REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM" 0.243792325056433 0.689715335169881 0.131457611642763 0.671261580636792 1.23824720773527 8 "Pias4 Cyp2r1 Ube2i Cubn Vdr" "D4_D7" "MuSCs"
"REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION" 0.928689883913765 0.988724902216428 0.0404934829859503 -0.309023672621199 -0.554294562713523 12 "Ap2s1 Ap2m1" "D4_D7" "MuSCs"
"REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS" 0.3421926910299 0.734086525213557 0.0897104652742981 -0.594606495111313 -1.12791636443265 18 "Knq5 Knab2 Knh5 Knq4 Knq1 Kna6 Knh2 Kna5 Kna1 Knab1" "D4_D7" "MuSCs"
"REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM" 0.632890365448505 0.860707740025377 0.0582216241124161 -0.451521044173647 -0.856495814957143 18 "Asap1 Arf4 Exo3 Rab8a Exo8 Exo2 Rab3ip" "D4_D7" "MuSCs"
"REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS" 0.514285714285714 0.800242835848889 0.0826646449123753 0.555494090340206 0.980213596960402 6 "Awat2 Far2" "D4_D7" "MuSCs"
"REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2" 0.353233830845771 0.734086525213557 0.0878312634480124 -0.632753514434037 -1.13496752405304 12 "Ror2 Ap2s1 Ap2m1" "D4_D7" "MuSCs"
"REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4" 0.33167495854063 0.734086525213557 0.0913924325943768 -0.625419614036538 -1.13839550168316 13 "Prka Prkg Ap2s1 Ap2m1" "D4_D7" "MuSCs"
"REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING" 0.922305764411028 0.988724902216428 0.0598603117764473 0.29916110932897 0.577268695563857 12 "Vps29 Wnt9a Vps26a Wnt4" "D4_D7" "MuSCs"
"REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL" 0.275395033860045 0.711001045782013 0.122679189568808 0.653328722748725 1.20516724033188 8 "Dvl3 Dvl2 Dvl1" "D4_D7" "MuSCs"
"REACTOME_XENOBIOTICS" 0.516363636363636 0.800242835848889 0.0725351864394589 -0.609768261628605 -0.98252611106921 5 "Arnt2" "D4_D7" "MuSCs"
"REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION" 0.151515151515152 0.606735689416001 0.181383128498408 0.724333074619178 1.38293170030726 11 "Runx2 Tead3 Hipk2" "D4_D7" "MuSCs"
"REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS" 0.733884297520661 0.900538104217449 0.0511147954416412 -0.405331657052788 -0.779077254598767 20 "Ripk3 Tiam1 Myd88" "D4_D7" "MuSCs"
"REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY" 0.324909747292419 0.730694279728537 0.09754492162472 -0.751166962814266 -1.17171642434087 4 "Sl30a7 Sl30a1" "D4_D7" "MuSCs"
"REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY" 0.685714285714286 0.889857093063785 0.0678338263479455 0.434668378733645 0.789705715158912 7 "Sl39a5 Sl39a1" "D4_D7" "MuSCs"
"REACTOME_ZINC_TRANSPORTERS" 0.971947194719472 0.995375195414278 0.0381628909049257 -0.252063780763401 -0.449672796984507 11 "Sl30a7 Sl30a1 Sl39a10 Sl39a14" "D4_D7" "MuSCs"
"REACTOME_2_LTR_CIRCLE_FORMATION" 0.831460674157303 0.961528352716999 0.0511147954416412 0.430916826422197 0.692979890027496 7 "Hmga1 Banf1 Xr5" "D4_D7" "ECs"
"REACTOME_ABACAVIR_METABOLISM" 0.206627680311891 0.696756690097423 0.132846300606183 0.843655351355203 1.24818907464271 4 "Nt52 Guk1" "D4_D7" "ECs"
"REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT" 0.652351738241309 0.90540833831325 0.0667426134241917 -0.599225009754952 -0.910482837349912 4 "Sl22a2 Abb1a" "D4_D7" "ECs"
"REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM" 0.935064935064935 0.998127999691216 0.0453152441270267 0.357183658025909 0.590962779894952 8 "Nt52 Abg2" "D4_D7" "ECs"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT" 0.508474576271186 0.866794674114373 0.0697792517076235 0.406576222396002 0.962033759338227 95 "Psmb9 Abb4 Psmb8 Aba2 Ab9 Ab1 Psmb10 Psmd14 Aba5 Abd2 Psmb4 Psme1 Eif2s2 Psmd11 Psmb2 Psme2" "D4_D7" "ECs"
"REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS" 0.595652173913043 0.894957718036098 0.0743625384422526 -0.473962924220355 -0.90779468629764 15 "Aba3" "D4_D7" "ECs"
"REACTOME_ABC_TRANSPORTER_DISORDERS" 0.572402044293015 0.88621830442549 0.0642140881844605 0.400516238691918 0.919315062649064 71 "Psmb9 Abb4 Psmb8 Ab9 Psmb10 Psmd14 Psmb4 Psme1 Psmd11 Psmb2 Psme2" "D4_D7" "ECs"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS" 0.211663066954644 0.699062571862727 0.13880510939114 -0.643937984188611 -1.2635740263956 20 "Ube2 Cd16 Cd26 Anap2 Anap16 Fzr1 Anap4 Ube2d1" "D4_D7" "ECs"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS" 0.00289608990761061 0.150381199302099 0.431707695803346 0.877408967897294 1.59553896545859 17 "Cdkn1a Cnd2 Cdk6" "D4_D7" "ECs"
"REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT" 0.728119180633147 0.921473874962247 0.0570059526582387 0.420403014191401 0.813946691603795 23 "Polr2l Polr2e Polr2j Polr2f Nelfe Ctdp1 Nelfd" "D4_D7" "ECs"
"REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS" 0.269662921348315 0.749748227720622 0.11146266692298 0.751019018675691 1.20775297008367 7 "Chrnb2 Chrng Chrnd Chrna1" "D4_D7" "ECs"
"REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS" 0.234592445328032 0.730550229863731 0.125033367555272 0.859966686845625 1.23718126962927 3 "Knma1 Knmb1" "D4_D7" "ECs"
"REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE" 0.85 0.968921750063676 0.0495901956956338 0.386132286694617 0.665826385136425 11 "Vamp2 Cplx1 Ppfia3 Ppfia2 Ppfia1" "D4_D7" "ECs"
"REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION" 0.11231101511879 0.604453227931489 0.195789002148949 -0.786560676677307 -1.39653661435102 10 "Marks" "D4_D7" "ECs"
"REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING" 0.515337423312883 0.871008337266006 0.0787113806986485 -0.666175037086636 -1.01220898337732 4 "Cd9" "D4_D7" "ECs"
"REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS" 0.629711751662971 0.904502996740388 0.0725351864394589 -0.422888182086794 -0.861327861538555 30 "Adam10 Neurl1b Neurl1a Nstn" "D4_D7" "ECs"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5" 0.615546218487395 0.896679666341675 0.0709609456938284 -0.550302852479529 -0.901727638047813 6 "Cdk5 Cdk5r1" "D4_D7" "ECs"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3" 0.943722943722944 0.998758667415257 0.0519512476197082 -0.325089089694326 -0.591006968600696 11 "Nras Sos1" "D4_D7" "ECs"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN" 0.668067226890756 0.9089479573014 0.0668966276500666 -0.516848336897549 -0.846908984679312 6 "Fyn" "D4_D7" "ECs"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K" 0.102564102564103 0.604453227931489 0.204294756516886 -0.816545563723047 -1.38353920459478 7 "Gab1" "D4_D7" "ECs"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS" 0.741721854304636 0.921473874962247 0.0642140881844605 -0.45546373855362 -0.789967459371787 9 "Nras Sos1" "D4_D7" "ECs"
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K" 0.216730038022814 0.706942103406374 0.127505315300183 0.821087571158261 1.27327256745545 6 "Sr Ntrk3 Irs1 Ntf3" "D4_D7" "ECs"
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS" 0.950323974082073 0.998758667415257 0.051530912208539 -0.311161654110994 -0.532485169216197 8 "Nras Sos1" "D4_D7" "ECs"
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3" 0.283062645011601 0.757707452467602 0.122679189568808 -0.523243654704587 -1.13633169815555 45 "H2b15 H2b7 Pkn1 H311 H2b8 H3f3a H2az1 H2b13 H36 H2b4 H310 H2a13 H2ax H2b14 H412" "D4_D7" "ECs"
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" 0.561290322580645 0.884881559526493 0.0768736734126542 -0.462570509127744 -0.920991637028525 23 "Map2k6 Mapk14 Ube2n Tab3 Tab2 Tab1" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS" 0.124767225325885 0.604453227931489 0.170932335370056 0.699765098850623 1.35482255807508 23 "Tubb6 Tubb4b Tuba1b Tubb2a Prkaa2 Tuba4a Tubb1 Tubb2b" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS" 0.242053789731051 0.730550229863731 0.138022242496643 -0.45876837299566 -1.13811931590295 100 "H2b15 Hoxb3 H2b7 Kdm6a Noa6 Pax6 H311 H2b8 Crebbp Hoxa3 Nor1 H3f3a H2az1 Kmt2d Polr2i Hoxd1 H2b13 H36 Cnot6 H2b4 H310 Yy1 H2a13 H2ax Rxra H2b14 Rara H412 Pgf2 Hoxb4 H2az2" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS" 0.380530973451327 0.798444057162775 0.0873098257637931 0.504678570005677 1.05167857867893 37 "Mm5 Atr Cd45 Rpa2 Mm10 Mm3 Mm8 Mm4 Rf3 Rf2 Mm6" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA" 0.619926199261993 0.898921399846446 0.0642140881844605 0.500652241224496 0.891577764842606 15 "Bl2 Bid Akt2 Ppp3r1" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS" 0.298440979955457 0.765219840438885 0.116234148779716 -0.56247870791944 -1.1446061768197 28 "Bmf" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_C3_AND_C5" 0.199619771863118 0.688984043331869 0.133554954557592 0.825483187974115 1.28008891507204 6 "C4b Cfb C3 C2" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE" 0.568441064638783 0.885984004195621 0.0699458736501659 0.627187113619461 0.972588277407141 6 "Cys Casp3" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP" 0.688636363636364 0.920792569659443 0.0692836467392548 -0.392551367847759 -0.848055977351604 43 "Aab Noa6 Sd2 Hmgs1 Crebbp Med1" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON" 0.384191176470588 0.800257524545308 0.0888945288620449 0.59862986856355 1.08858846458964 17 "Irf7 Sarm1 Cd14 Tbk1" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING" 0.182795698924731 0.666319805757891 0.150169802128406 -0.641528346236481 -1.27730201156722 23 "Gng2 Dlg4" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES" 0.183406113537118 0.667007980725794 0.151148761385484 -0.670575988232214 -1.3154882179145 17 "Mmp14 Mmp15 Mmp25 Col18a1" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7" 0.102564102564103 0.604453227931489 0.204294756516886 -0.818728057125922 -1.38723717972415 7 "Cnb2 Plk1 Cnb1" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS" 0.340277777777778 0.78818321408736 0.0925528864684773 0.472053547385868 1.08352928529257 74 "Rasgrf2 Lin7a Tubb6 Prkar2a Tubb4b Tuba1b Tubb2a Sr Camkk1 Lin7 Camk2g Atn2 Prkaa2 Tuba4a Grin1" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA" 0.416842105263158 0.817723873278275 0.0919686140000427 -0.697861085725466 -1.09616564123231 5 "Tfdp2" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION" 0.294990723562152 0.765219840438885 0.105125131597001 0.705191740424558 1.2005163709813 10 "Pparg1a Mapk12 Prkaa2 Prkab2 Mapk11" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA" 0.867521367521368 0.975497008638114 0.0552495663125249 -0.388557785723182 -0.658364889458754 7 "Tfdp2" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_RAC1" 0.140740740740741 0.604982513708389 0.159646701919906 0.784733914194685 1.35315425149991 11 "Pak1 Pak3" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS" 0.519230769230769 0.873492781292407 0.0806388495950661 -0.583686260076229 -0.988986848837588 7 "Arhgef7" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS" 0.391578947368421 0.805562932037506 0.0956031492204301 -0.705609261560844 -1.10833609220987 5 "Rasgrp3 Nras" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_SMO" 0.152505446623094 0.6282906681191 0.166933848713193 -0.688500117469518 -1.32923567623281 16 "Iqe Smo Grk2 Gas8" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS" 0.73224043715847 0.921473874962247 0.0557104226766671 0.4657899120142 0.780848870712264 9 "Jun Mapk9 Fos Mapk11" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S" 0.309633027522936 0.769172989245308 0.115734447701689 -0.485372072718166 -1.10517575831378 59 "Eif3f Pabp1 Eif4b Eif3e Rps9 Rps16 Eif4ebp1 Rps4x Rps29 Rps26 Eif3l Eif3h" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE" 0.946004319654428 0.998758667415257 0.0517405459873163 -0.322943366523487 -0.552646995214799 8 "Rho Gnb1 Cngb1" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX" 0.120287253141831 0.604453227931489 0.170932335370056 0.654799952335337 1.33515367342242 32 "Pole4 Pole Mm5 Prim1 Cd45 Prim2 Rpa2 Mm10 Pola2 Mm3 Mm8" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS" 0.55672268907563 0.884881559526493 0.0760837160951725 -0.58375421226202 -0.956541120315335 6 "Crebbp" "D4_D7" "ECs"
"REACTOME_ACTIVATION_OF_TRKA_RECEPTORS" 0.49317738791423 0.861006846330114 0.0785029047348687 0.698673768541518 1.03368865406012 4 "Ngf Ntrk2 Adyap1r1" "D4_D7" "ECs"
"REACTOME_ACYL_CHAIN_REMODELING_OF_CL" 0.0588235294117647 0.55861581920904 0.271288554688953 -0.87819703142617 -1.4390158643017 6 "Pla2g6" "D4_D7" "ECs"
